,Unnamed: 0.3,Unnamed: 0,Video,Timestamp,Transcript at Timestamp,Score,category 1 of text,"category 2 of text (subcategory, if applicable)",emotion of comedian at timestamp,action of comedian at timestamp,gesticulating,buildup vs punchline,link,Unnamed: 0.1,Unnamed: 0.2,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12
350,350,350,,1:24,"The black guy is always like,",1,personal,stereotype,normal,walking,No,buildup,,350,29,0.971502562,1.161165942,-0.233981442,-1.242709454,1.350983721,-2.153162356,1.104513146,-0.974647147,0.226509035,-0.566836645,0.12709879,-0.062046841,0.291610688
351,351,351,,1:25,"""You need to loosen up, you gotta relax, man. You just gotta let it happen."" Right?",1,imitation,stereotype,laughing,walking,Yes,punchline,,351,30,0.900267153,1.106856798,-0.494362106,-1.202741929,1.506257843,-2.135596262,1.19182577,-0.783026934,0.235174522,-0.548267157,0.182803429,-0.079813843,0.120622715
352,352,352,,1:34,It's always the same stupid fucking joke.,1,personal,,normal,walking,Yes,buildup,,352,31,0.834041269,0.696155501,-0.941694191,-0.882242853,2.046199135,-1.850580152,1.205687557,-0.837910143,0.22759748,-0.228892316,0.304442087,-0.171685856,-0.401117517
353,353,353,,1:36,"I hate those jokes, you know, 'cause they're easy,",0,personal,,normal,walking,No,buildup,,353,32,0.676563622,0.846535939,-0.84425367,-0.935152426,1.90663735,-1.991285522,1.272120292,-0.272018719,0.274755502,-0.637565168,0.405423759,-0.188071628,-0.513689329
354,354,354,,1:38,"and it's been my experience that it's just not true, you know?",0,personal,,normal,standing,No,buildup,,354,33,0.687773606,0.730599584,-0.928410552,-1.004796032,1.911912326,-1.951889407,1.290551453,-0.504235482,0.341705957,-0.33811018,0.485543927,-0.289351079,-0.431294121
355,355,355,,1:42,"Fifteen years of being with her, there's really no difference, you know?",0,personal,,normal,standing,Yes,buildup,,355,34,0.614870198,0.602533528,-1.000457445,-0.808678767,2.071268045,-1.895509613,1.343562545,-0.375231813,0.407241907,-0.299844763,0.244089187,-0.292006159,-0.611836849
356,356,356,,1:45,"Because at the end of the day, it's a woman.",1,personal,stereotype,serious,standing,Yes,punchline,,356,35,0.568594238,0.740151006,-0.711540904,-0.832080731,2.053351797,-1.964397038,1.23860338,-0.37984922,0.578822698,-0.352174848,0.217362609,-0.603351351,-0.553491638
357,357,357,,1:49,All right? It's gonna be the same fights.,1,personal,stereotype,serious,standing,Yes,punchline,,357,36,0.996881967,1.043547859,-0.369453121,-1.21064901,1.4343959,-2.109239034,1.297061467,-0.909430421,0.168121128,-0.496948587,0.153694931,0.015287088,-0.013270167
358,358,358,,1:53,I don't give a fuck who you're with.,1,personal,stereotype,normal,standing,Yes,punchline,,358,37,0.918060224,0.891078016,-0.580731639,-0.993721525,1.582571752,-2.173993314,1.360266123,-0.862263419,0.078704261,-0.37203061,0.03243113,0.234461026,-0.114832024
359,359,359,,1:56,"I'm not gonna lie to you,",0,personal,,normal,standing,No,buildup,,359,38,0.922392485,1.187615977,-0.512527732,-1.21794923,1.262190747,-2.076101611,1.304328105,-0.594467199,-0.121608592,-0.900504336,0.290988583,0.126547742,0.329095059
360,360,360,,1:57,there might be more head movement,1,personal,stereotype,normal,standing,Yes,punchline,,360,39,0.764932618,1.016291048,-0.600760441,-1.090562222,1.239935377,-2.130554635,1.599129746,-0.087967006,-0.006472139,-1.056967244,0.251389413,0.098523185,0.003082297
361,361,361,,1:58,and hand gestures with different races of women...,1,personal,stereotype,normal,standing,Yes,punchline,,361,40,0.866391247,0.982676455,-0.645926592,-1.26106632,1.411212192,-2.093273244,1.447711146,-0.387100747,0.314168609,-0.688309917,0.228366045,-0.180340851,0.005491975
362,362,362,,2:02,"Possibly an index finger jabbing at your forehead,",1,personal,stereotype,normal,standing,Yes,punchline,,362,41,0.82303009,0.939663387,-0.671939365,-1.195548119,1.467686018,-2.172618292,1.437040898,-0.384423891,0.375612518,-0.533433229,0.099997238,-0.189527043,0.00445979
363,363,363,,2:05,whatever the fuck that is.,1,personal,stereotype,normal,standing,No,punchline,,363,42,0.971467183,0.980929327,-0.630951477,-0.991503305,1.357538482,-2.222308356,1.45344347,-0.259286564,0.148159536,-0.853096623,0.033856958,0.023447819,-0.011696449
364,364,364,,2:07,"But at the end of the day, it's the same fights.",0,personal,stereotype,normal,walking,Yes,buildup,,364,43,0.908482946,0.871377131,-0.61695643,-1.104510186,1.448807507,-2.301471813,1.304948102,-0.347029222,0.595053036,-0.43141643,0.004680612,-0.178582121,-0.153383132
365,365,365,,2:09,"""What's going on with us? Do you need to work on this?",0,imitation,stereotype,sad,walking,Yes,punchline,,365,44,0.958280584,1.213600647,-0.498337257,-0.774339886,1.567414157,-2.149870218,1.120716405,-0.781993218,-0.218519438,-0.74789535,0.396667608,0.109722499,-0.195446532
366,366,366,,2:11,"Why don't we communicate better?"" Right?",1,imitation,stereotype,sad,walking,Yes,punchline,,366,45,0.74752187,1.158902861,-0.407704046,-1.139125627,1.445829953,-2.204867136,1.229242638,-0.454522235,0.31154293,-0.714932665,0.492563971,-0.176687465,-0.287765048
367,367,367,,2:14,"So she starts watching this shit as a black person, right?",0,personal,,normal,walking,Yes,buildup,,367,46,0.840119944,0.974612405,-0.739117844,-1.263338152,1.744811208,-1.814177305,1.238039022,-0.745951323,0.222118539,-0.579398063,0.538140299,-0.297701967,-0.118156761
368,368,368,,2:17,"And she's seeing all the racism, obviously, that I'm seeing,",0,personal,,normal,walking,Yes,buildup,,368,47,0.745579688,0.84139386,-0.823237597,-1.016810433,2.016263348,-1.801264345,1.171738541,-0.674211461,0.167590954,-0.672552862,0.535385045,-0.252023113,-0.237851626
369,369,369,,2:20,but she was catching all this subtle shit,0,personal,,normal,walking,Yes,buildup,,369,48,0.701587763,0.54677549,-1.106951818,-0.964482615,2.172973931,-1.690934066,1.247810525,-0.53091458,0.254195698,-0.492918803,0.415653203,-0.268522648,-0.28427208
370,370,370,,2:22,that I was too white to see.,0,personal,,normal,walking,Yes,buildup,,370,49,0.797809131,0.758650536,-0.93554508,-1.179783798,1.859282732,-1.716315518,1.400163486,-0.484331206,0.305331442,-0.545860328,0.496335696,-0.377311846,-0.378425247
371,371,371,,2:24,but I knew I was missing it,0,personal,,normal,walking,No,buildup,,371,50,0.811497928,0.941826837,-0.726183472,-0.975489459,1.701003487,-2.063178197,1.337123779,-0.250378715,0.166464417,-0.968749767,0.013176397,-0.05821496,0.071101726
372,372,372,,2:25,cause I just kept hearing her huffing and puffing.,1,personal,,normal,standing,Yes,punchline,,372,51,0.816504195,0.833938262,-0.845757573,-1.047736425,1.651707946,-2.143075577,1.385571097,-0.446053309,0.122271813,-0.481668584,0.345934212,-0.104178863,-0.087457193
373,373,373,,2:27,"Just sitting next to me, being like... pff, [sigh]",1,imitation,,laughing,standing,No,punchline,,373,52,0.78209675,0.62965997,-0.893303424,-1.013762743,1.80116119,-2.100970646,1.348547834,-0.704458771,0.214381397,-0.182525689,0.28467276,0.014810647,-0.180309274
374,374,374,,2:32,"And I'm just sitting there like, ""Okay, somebody did something!",1,imitation,personal,amused,standing,Yes,punchline,,374,53,0.936680104,0.98935932,-0.477001508,-1.127028617,1.367539198,-2.299779246,1.32717707,-0.455566088,0.334582054,-0.62392288,0.093799319,-0.086754815,0.020916091
375,375,375,,2:37,"I don't know what just happened, but I don't think that was good!""",1,imitation,personal,amused,standing,Yes,punchline,,375,54,1.034786361,1.208223798,-0.307075618,-1.120324171,1.305996053,-2.235580938,1.080334516,-0.787793913,0.296966845,-0.692744029,-0.010911073,-0.017427529,0.245549698
376,376,376,,2:42,"So right when I didn't think it could get any worse, it couldn't get any more uncomfortable between the two of us",0,personal,,normal,walking,Yes,buildup,,376,55,0.751731544,0.909785341,-0.64964039,-0.921615506,1.806632452,-2.135156173,1.340174182,-0.563108819,0.310479761,-0.476762987,0.004355632,-0.238808468,-0.138066569
377,377,377,,2:48,"this fucking white dude comes on who, evidently, discovered Elvis.",1,personal,pop reference,normal,standing,Yes,buildup,,377,56,0.781238004,0.756826686,-0.86250015,-0.798336595,2.071118056,-1.978954648,1.140213221,-0.679232612,0.244013376,-0.537037927,0.21436894,-0.096361044,-0.255355307
378,378,378,,2:52,"And he's, like, a hundred and fucking 90 years old.",1,personal,pop reference,normal,standing,Yes,buildup,,378,57,0.734333281,0.829065132,-0.847988637,-1.034968147,1.697538665,-2.172407621,1.308119317,-0.34126962,0.437011645,-0.595688262,0.069394358,-0.056283315,-0.026856796
379,379,379,,2:54,"And he comes out, starts talking. He's just like,",1,personal,pop reference,normal,standing,No,buildup,,379,58,0.8045333,0.815783523,-0.904459868,-1.009621411,1.94549375,-1.905220204,1.292979596,-0.468022644,0.241143287,-0.595403322,0.204599312,-0.22978438,-0.192020938
380,380,380,,2:56,"""Well, uh basically, uh, I was looking for a white boy",0,imitation,stereotype,amused,standing,Yes,buildup,,380,59,0.968844343,1.067909591,-0.642262106,-1.023048263,1.420832838,-2.148951912,1.283000999,-0.256279476,0.115922552,-1.017770599,0.064562988,-0.067712097,0.234951142
381,381,381,,3:00,"that could take the down-and-dirty, nasty blues",0,imitation,stereotype,amused,standing,Yes,buildup,,381,60,0.875675574,1.088224421,-0.493564132,-1.157931485,1.047039445,-2.331300411,1.358508894,0.073615054,0.579906798,-0.762864606,0.167084217,-0.358973852,-0.085419917
382,382,382,,3:03,"and combine it with the pristine, angelic sounds of bluegrass.""",1,imitation,stereotype,amused,standing,Yes,buildup,,382,61,0.817666615,0.928576224,-0.803894214,-1.191923879,1.445316036,-2.157507527,1.393693485,-0.236583616,0.454339438,-0.554447858,0.245900623,-0.288079423,-0.053055904
383,383,383,,3:08,"Yeah, that's what he was doing.",1,personal,,amused,standing,Yes,buildup,,383,62,0.725994224,0.992139603,-0.431150557,-1.302409815,1.631015031,-2.105496754,1.126610606,-0.652473766,0.488491728,-0.504283702,0.415890972,-0.39013325,0.005805682
384,384,384,,3:09,He was subtly putting Black shit down here,0,personal,,normal,standing,Yes,buildup,,384,63,0.81751495,0.849246094,-0.968591804,-1.221807086,1.776780808,-1.837799941,1.280176386,-0.600484384,0.287639928,-0.58625706,0.43683786,-0.093064161,-0.140191591
385,385,385,,3:11,while he was propping up the white shit. You know?,0,personal,,normal,standing,Yes,buildup,,385,64,0.824541945,1.027226019,-0.634558641,-1.09770273,1.502515843,-2.191480277,1.24104634,-0.375219586,0.233303142,-0.859899798,0.336846553,-0.069831563,0.063212753
386,386,386,,3:13,"""The down-and-dirty, daddy-not-sticking-around,",1,imitation,stereotype,amused,standing,Yes,punchline,,386,65,0.840030642,1.043255249,-0.67276531,-1.370317801,1.099646172,-2.172083521,1.407416365,-0.047094219,0.495324848,-0.704924709,0.339015052,-0.322433025,0.064930256
387,387,387,,3:17,"drug-infested neighborhood blues, with the",1,imitation,stereotype,amused,standing,Yes,punchline,,387,66,0.907552072,1.068961155,-0.549198691,-1.118585709,1.283701263,-2.323519901,1.31407871,-0.346840909,0.411826002,-0.611104827,-0.005321672,-0.163264853,0.13171736
388,388,388,,3:19,"Jesus-as-white-as-me, hair-the- color-of-the-sun, angelic, bluegrass-playing music,"" right?",1,imitation,stereotype,amused,standing,Yes,punchline,,388,67,0.921982625,0.97961599,-0.586721601,-1.166728407,1.39664247,-2.220641276,1.382418931,-0.423511206,0.416388546,-0.522340097,0.104438225,-0.229490536,-0.052053664
389,389,389,,3:27,"So, at this point, my wife has, like,",0,personal,,amused,walking,No,buildup,,389,68,0.824296821,1.057315691,-0.345248242,-1.008652143,1.627520207,-2.183960886,1.196813018,-0.881709399,0.156626193,-0.602143276,0.220025143,-0.044406096,-0.01647703
390,390,390,,3:29,fucking steam coming out of her ears.,1,personal,,amused,standing,Yes,punchline,,390,69,0.739748845,0.846137488,-0.741883618,-0.933001793,1.837303398,-2.113821293,1.203475043,-0.552767297,0.439773741,-0.310407607,0.330841574,-0.229360784,-0.516037699
391,391,391,,3:31,So I make a judgment call.,0,personal,,normal,standing,Yes,buildup,,391,70,0.832303447,0.84330343,-0.788453158,-1.23295545,1.394962709,-2.148170378,1.524821206,-0.301807752,0.427372886,-0.500223036,0.153730135,-0.097157596,-0.107726444
392,392,392,,3:32,"I just fucking shut it off. Right? And she looks at me. She's like,",0,personal,,normal,standing,Yes,buildup,,392,71,0.779043331,0.803141443,-0.798792954,-0.993038848,1.942734078,-1.911479056,1.293188372,-0.705777549,0.218473576,-0.406126211,0.370554608,-0.307535062,-0.284385728
393,393,393,,3:36,"""Why did you shut that off? Why did you shut it off?""",1,one man conversation,imitation,amused,standing,Yes,buildup,,393,72,0.677429148,0.925912891,-0.536661159,-0.939672779,2.067984372,-1.878748297,1.158234074,-0.847830592,0.172178137,-0.529551188,0.36504312,-0.346328951,-0.287988777
394,394,394,,3:38,"I was like, ""Because you're about three minutes away from yelling at me like I produced this music.",1,one man conversation,personal,serious,standing,Yes,punchline,,394,73,0.875095757,0.903637631,-0.623007594,-1.02981146,1.759660445,-2.054356611,1.321183252,-0.752946046,0.267594593,-0.462907331,0.080646317,-0.084037081,-0.200751874
395,395,395,,3:46,"All right? Let's just forget it. We'll watch something else.""",1,one man conversation,personal,serious,standing,Yes,punchline,,395,74,0.980156319,0.768659336,-0.567828366,-0.945534415,1.533694177,-2.320263056,1.259538321,-0.822138597,0.308074022,-0.04865969,-0.057463931,0.210178828,-0.298412948
396,396,396,,3:49,"She's like, ""No, why can't we just watch the rest of this and then discuss it afterwards?""",1,one man conversation,imitation,normal,standing,Yes,buildup,,396,75,0.796426883,0.918305419,-0.748157918,-0.973507114,1.921780369,-1.967945155,1.109229758,-0.817382966,0.142075279,-0.444364083,0.48838783,-0.167736435,-0.257111867
397,397,397,,3:55,"It's like, ""I don't want to fucking do that.",1,one man conversation,personal,laughing,standing,No,punchline,,397,76,0.944091529,0.975370115,-0.534379902,-0.980680365,1.534933714,-2.244354498,1.237552157,-0.934226342,0.135708646,-0.279432535,0.118360229,0.042778223,-0.015720971
398,398,398,,3:58,I just wanna watch a documentary! I don't want to have a fucking lecture...because of these fucking assholes.,1,one man conversation,personal,amused,standing,Yes,punchline,,398,77,0.968671092,1.115172481,-0.545603385,-1.125384457,1.390947871,-2.181845684,1.289238498,-0.804586226,0.073859034,-0.424868278,0.227151428,-0.067195814,0.084443441
399,399,399,,4:03,I didn't do anything! I'm just sitting here watching TV!,1,one man conversation,personal,amused,standing,Yes,punchline,,399,78,0.934346758,1.122416684,-0.492284949,-1.261025304,1.441884004,-2.019017638,1.36689882,-0.669492023,0.202897914,-0.675253051,0.174277058,-0.179343439,0.053695166
400,400,400,,4:08,"Not to mention, we're just gonna get into an argument.""",0,one man conversation,personal,normal,walking,No,buildup,,400,79,0.739025681,0.836426727,-0.830501466,-1.170607519,1.8123173,-2.011281921,1.236889117,-0.624343718,0.511563255,-0.285832489,0.165246814,-0.222925,-0.155976781
401,401,401,,4:10,"She's like, ""Why would we get into an argument?""",0,one man conversation,imitation,normal,walking,No,buildup,,401,80,0.77518936,1.210110256,-0.39938716,-1.042136922,1.611997771,-2.140986735,1.076407678,-0.474650693,0.389695948,-0.895532853,0.239442447,-0.333773113,-0.016375984
402,402,402,,4:12,"I'm like, ""Ugh. All right, you know what?",1,one man conversation,personal,annoyed,standing,Yes,buildup,,402,81,0.749055434,1.102761925,-0.528514521,-0.980151665,1.627888259,-2.255011937,1.101736278,-0.571358778,0.173266839,-0.659946785,0.459655374,-0.166858412,-0.052522009
403,403,403,,4:14,"Because not for nothing, there was some Black people in there saying some shit that I didn't agree with.",1,one man conversation,personal,annoyed,standing,Yes,punchline,,403,82,0.832412485,0.897535505,-0.83122402,-1.048405396,1.623782796,-2.151409699,1.345256314,-0.497727368,0.284111084,-0.551615344,0.046673717,0.03741208,0.013197845
404,404,404,,4:18,"You know? I'm not huffing and puffing.""",1,one man conversation,personal,annoyed,standing,Yes,punchline,,404,83,0.836780581,1.132720758,-0.329222773,-1.253642744,1.3908301,-2.090616354,1.257623211,-0.818513717,0.115913737,-0.77433121,0.270176085,-0.041561305,0.30384363
405,405,405,,4:21,Yeah... I said that.,1,personal,sarcasm,normal,standing,Yes,punchline,,405,84,0.928691548,1.086174481,-0.351924259,-1.320550196,1.287067261,-2.207931097,1.197633998,-0.681926697,0.468655289,-0.557330959,0.245352258,-0.226312189,0.132400561
406,406,406,,4:25,Like a fucking idiot!,1,personal,,normal,standing,Yes,punchline,,406,85,0.996413024,0.997124234,-0.453381313,-1.164947895,1.396186732,-2.223046488,1.317691757,-0.594817316,0.290309957,-0.610304081,0.071352873,-0.069414354,0.046832869
407,407,407,,4:28,"And she just looks at me. She's like, ""Like what Black people? Like what Black people that said what?""",1,one man conversation,imitation,angry,standing,Yes,buildup,,407,86,0.846277725,1.041578344,-0.436225971,-1.14783532,1.600981851,-2.119533363,1.223421747,-0.761850066,0.233653574,-0.559064694,0.344337605,-0.269515729,0.003774296
408,408,408,,4:35,"And at that point, it's like you started the luge, right? You can't get off the fucking sled.",1,personal,,amused,standing,Yes,punchline,,408,87,0.890956909,0.953120887,-0.703209141,-0.958417389,1.68504228,-2.155882834,1.31446497,-0.630684665,0.18257448,-0.419395525,0.130848721,-0.187609046,-0.101809648
